,,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT,AT,BE,DE-LU,FR,NL,,,SE1,DK1,Oslo,FI
25-11-2020,7903,3.55,27.63,27.63,45.45,51.13,54.62,46.57,52.22,21.25,1.58,1.58,4.55,4.55,4.55,,,,,,,,,,7903,4.234,4.7212,1.6588,6.3452
25-11-2020,7904,4.58,27.64,27.64,45.48,51.13,54.62,46.6,52.23,21.28,1.66,1.66,5.3,5.3,5.3,,,,,,,,,,7904,4.234,4.7096,1.6588,6.322
25-11-2020,7905,5.81,27.65,27.65,45.48,51.14,54.62,46.6,52.24,21.28,1.93,1.93,6.31,6.31,6.31,,,,,,,,,,7905,4.234,4.7096,1.6588,6.2524
25-11-2020,7906,6.23,27.65,27.65,45.51,51.15,54.62,46.6,52.24,21.29,2.37,2.37,6.44,6.44,6.44,,,,,,,,,,7906,4.234,4.7096,1.6588,6.2524
25-11-2020,7907,5.61,27.65,27.65,45.52,51.18,54.64,46.61,52.25,21.29,2.35,2.35,6.4,6.4,6.4,,,,,,,,,,7907,4.234,4.7096,1.6588,6.2408
25-11-2020,7908,5.27,27.65,27.65,45.54,51.18,54.67,46.62,52.26,21.3,2.37,2.37,5.98,5.98,5.98,,,,,,,,,,7908,4.234,4.7096,1.6588,6.2408
25-11-2020,7909,5.43,27.65,27.65,45.55,51.18,54.77,46.62,52.26,21.3,2.35,2.35,6.16,6.16,6.16,,,,,,,,,,7909,4.2224,4.698,1.6588,6.2292
25-11-2020,7910,5.25,27.66,27.66,45.58,51.21,54.83,46.64,52.29,21.31,2.4,2.4,5.93,5.93,5.93,,,,,,,,,,7910,4.2224,4.698,1.6588,6.2292
25-11-2020,7911,5.81,27.66,27.66,45.6,51.21,54.85,46.65,52.32,21.31,2.51,2.51,6.25,6.25,6.25,,,,,,,,,,7911,4.2224,4.6864,1.6588,6.2292
25-11-2020,7912,6.05,27.66,27.66,45.61,51.22,54.86,46.65,52.33,21.31,2.37,2.37,6.33,6.33,6.33,,,,,,,,,,7912,4.2224,4.6864,1.6588,6.2292
25-11-2020,7913,6.17,27.67,27.67,45.61,51.22,54.86,46.66,52.35,21.31,2.54,2.54,6.35,6.35,6.35,,,,,,,,,,7913,4.2224,4.6864,1.6588,6.2176
25-11-2020,7914,6.37,27.68,27.68,45.64,51.22,54.88,46.68,52.36,21.31,2.81,2.81,6.27,6.27,6.27,,,,,,,,,,7914,4.2108,4.6864,1.6588,6.2176
25-11-2020,7915,6.5,27.68,27.68,45.71,51.23,54.88,46.71,52.4,21.31,2.83,2.83,6.3,6.3,6.3,,,,,,,,,,7915,4.2108,4.6748,1.6588,6.206
25-11-2020,7916,6.8,27.69,27.69,45.71,51.24,54.89,46.71,52.4,21.32,2.71,2.71,6.03,6.03,6.03,,,,,,,,,,7916,4.2108,4.6748,1.6588,6.206
25-11-2020,7917,6.06,27.69,27.69,45.76,51.26,54.89,46.72,52.4,21.33,2.51,2.51,6.24,6.24,6.24,,,,,,,,,,7917,4.2108,4.6632,1.6588,6.1944
25-11-2020,7918,5.1,27.7,27.7,45.79,51.36,54.9,46.72,52.41,21.34,2.68,2.68,5.64,5.64,5.64,,,,,,,,,,7918,4.1992,4.6632,1.6588,6.1828
25-11-2020,7919,4.95,27.7,27.7,45.8,51.37,54.9,46.75,52.41,21.34,2.42,2.42,5.64,5.64,5.64,,,,,,,,,,7919,4.1992,4.6632,1.6588,6.1712
25-11-2020,7920,4.33,27.7,27.7,45.82,51.47,54.91,46.75,52.44,21.35,2.35,2.35,4.98,4.98,4.98,,,,,,,,,,7920,4.1992,4.6516,1.6588,6.1712
25-11-2020,7921,3.66,27.7,27.7,45.87,51.47,54.91,46.75,52.44,21.36,1.86,1.86,4.43,4.43,4.43,,,,,,,,,,7921,4.1992,4.6516,1.6588,6.1712
26-11-2020,7922,3.56,27.71,27.71,45.9,51.54,54.91,46.75,52.44,21.37,2.59,2.59,4.29,4.29,4.29,,,,,,,,,,7922,4.1992,4.6516,1.6472,6.1712
26-11-2020,7923,3.42,27.73,27.73,45.92,51.54,54.92,46.78,52.5,21.37,2.28,2.28,4.33,4.33,4.33,,,,,,,,,,7923,4.1992,4.64,1.6472,6.1596
26-11-2020,7924,3.42,27.73,27.73,45.98,51.55,54.92,46.8,52.5,21.38,2.27,2.27,4.35,4.35,4.35,,,,,,,,,,7924,4.1876,4.6284,1.6472,6.1596
26-11-2020,7925,3.58,27.74,27.74,45.99,51.55,54.92,46.82,52.52,21.38,2.32,2.32,4.56,4.56,4.56,,,,,,,,,,7925,4.1876,4.6284,1.6472,6.148
26-11-2020,7926,3.99,27.75,27.75,46,51.57,54.92,46.83,52.52,21.4,2.49,2.49,5.09,5.09,5.09,,,,,,,,,,7926,4.1876,4.6284,1.6472,6.148
26-11-2020,7927,4.78,27.77,27.77,46,51.58,54.93,46.84,52.53,21.4,2.91,2.91,5.66,5.66,5.66,,,,,,,,,,7927,4.1876,4.6284,1.6472,6.148
26-11-2020,7928,6.23,27.77,27.77,46.01,51.58,54.93,46.88,52.56,21.4,3.33,3.33,6.18,6.18,6.18,,,,,,,,,,7928,4.176,4.6168,1.6472,6.148
26-11-2020,7929,9.6,27.78,27.78,46.02,51.58,54.94,46.89,52.59,21.4,4.29,4.29,6.45,6.45,6.45,,,,,,,,,,7929,4.176,4.6168,1.6472,6.1248
26-11-2020,7930,11.28,27.79,27.79,46.04,51.58,54.95,46.9,52.61,21.41,4.85,4.85,7.55,7.55,7.55,,,,,,,,,,7930,4.176,4.6052,1.6472,6.1248
26-11-2020,7931,11.12,27.79,27.79,46.08,51.6,54.95,46.9,52.62,21.41,4.49,4.49,8.01,8.01,8.01,,,,,,,,,,7931,4.176,4.5936,1.6472,6.1248
26-11-2020,7932,10.88,27.8,27.8,46.08,51.62,54.95,46.9,52.64,21.42,4.4,4.4,8.24,8.24,8.24,,,,,,,,,,7932,4.176,4.5936,1.6472,6.1132
26-11-2020,7933,10.59,27.81,27.81,46.13,51.66,54.95,46.9,52.65,21.42,4.09,4.09,8.34,8.34,8.34,,,,,,,,,,7933,4.176,4.582,1.6472,6.1016
26-11-2020,7934,10.86,27.82,27.82,46.13,51.67,54.95,46.91,52.65,21.42,4.27,4.27,8.34,8.34,8.34,,,,,,,,,,7934,4.176,4.5704,1.6472,6.09
26-11-2020,7935,10.61,27.83,27.83,46.15,51.69,54.95,46.91,52.66,21.43,4.22,4.22,8.31,8.31,8.31,,,,,,,,,,7935,4.176,4.5704,1.6472,6.0784
26-11-2020,7936,10.1,27.83,27.83,46.17,51.7,54.96,46.92,52.67,21.43,4.05,4.05,8.03,8.03,8.03,,,,,,,,,,7936,4.1644,4.5704,1.6472,6.0668
26-11-2020,7937,10.85,27.84,27.84,46.26,51.7,54.97,46.93,52.67,21.43,4.17,4.17,7.86,7.86,7.86,,,,,,,,,,7937,4.1644,4.5588,1.6472,6.0668
26-11-2020,7938,13.25,27.84,27.84,46.29,51.72,54.97,46.94,52.68,21.44,5.12,5.12,8.19,8.19,8.19,,,,,,,,,,7938,4.1528,4.5588,1.6472,6.0436
26-11-2020,7939,18.57,27.85,27.85,46.3,51.72,54.97,46.94,52.68,21.44,5.68,5.68,7.99,7.99,7.99,,,,,,,,,,7939,4.1528,4.5588,1.6472,6.032
26-11-2020,7940,13.36,27.85,27.85,46.31,51.74,54.97,46.95,52.68,21.44,5.57,5.57,7.07,7.07,7.07,,,,,,,,,,7940,4.1528,4.5472,1.6472,6.0204
26-11-2020,7941,12,27.86,27.86,46.35,51.74,54.97,46.95,52.69,21.44,5.42,5.42,6.8,6.8,6.8,,,,,,,,,,7941,4.1528,4.5356,1.6472,6.0088
26-11-2020,7942,10.34,27.86,27.86,46.36,51.74,54.97,46.96,52.7,21.44,5.21,5.21,6.43,6.43,6.43,,,,,,,,,,7942,4.1528,4.5356,1.6472,5.9972
26-11-2020,7943,9.54,27.88,27.88,46.36,51.79,54.98,46.97,52.74,21.45,4.93,4.93,6.81,6.81,6.81,,,,,,,,,,7943,4.1412,4.524,1.6472,5.9856
26-11-2020,7944,8.63,27.88,27.88,46.39,51.8,54.99,46.98,52.74,21.45,4.17,4.17,6.89,6.89,6.89,,,,,,,,,,7944,4.1412,4.5124,1.6472,5.9856
26-11-2020,7945,6.08,27.9,27.9,46.4,51.8,54.99,46.99,52.75,21.46,3.49,3.49,6.97,6.97,6.97,,,,,,,,,,7945,4.1412,4.466,1.6472,5.9856
27-11-2020,7946,8.33,27.9,27.9,46.41,51.85,55,46.99,52.76,21.46,5.66,5.66,7.58,7.58,7.58,,,,,,,,,,7946,4.1412,4.466,1.6472,5.974
27-11-2020,7947,7.39,27.9,27.9,46.41,51.86,55,47,52.78,21.47,5.5,5.5,7.41,7.41,7.41,,,,,,,,,,7947,4.1412,4.4544,1.6472,5.974
27-11-2020,7948,7.28,27.91,27.91,46.41,51.87,55.03,47,52.79,21.47,5.45,5.45,7.16,7.16,7.16,,,,,,,,,,7948,4.118,4.4428,1.6472,5.9624
27-11-2020,7949,7.33,27.91,27.91,46.42,51.92,55.05,47,52.85,21.48,5.47,5.47,7.02,7.02,7.02,,,,,,,,,,7949,4.118,4.4428,1.6472,5.9624
27-11-2020,7950,8.43,27.91,27.91,46.43,51.92,55.06,47,52.9,21.48,5.61,5.61,6.93,6.93,6.93,,,,,,,,,,7950,4.118,4.4312,1.6472,5.9624
27-11-2020,7951,9.23,27.92,27.92,46.49,51.93,55.06,47.04,52.9,21.48,5.9,5.9,7.11,7.11,7.11,,,,,,,,,,7951,4.118,4.4312,1.6472,5.9508
27-11-2020,7952,10.71,27.93,27.93,46.49,51.95,55.07,47.04,52.91,21.48,6.33,6.33,7.66,7.66,7.66,,,,,,,,,,7952,4.118,4.4312,1.6472,5.9508
27-11-2020,7953,24.74,27.93,27.93,46.53,51.99,55.08,47.05,52.92,21.48,9.01,9.01,9.01,9.01,9.01,,,,,,,,,,7953,4.118,4.408,1.6472,5.9392
27-11-2020,7954,42.61,27.93,27.93,46.57,52,55.08,47.06,52.92,21.48,16.27,16.27,9.3,9.3,9.3,,,,,,,,,,7954,4.1064,4.3964,1.6472,5.9392
27-11-2020,7955,41.67,27.93,27.93,46.58,52.06,55.09,47.06,52.93,21.49,13.21,13.21,9.33,9.33,9.33,,,,,,,,,,7955,4.1064,4.3848,1.6472,5.9392
27-11-2020,7956,42.12,27.93,27.93,46.59,52.07,55.1,47.07,52.94,21.49,9.41,9.41,9.41,9.41,9.41,,,,,,,,,,7956,4.1064,4.3732,1.6472,5.9392
27-11-2020,7957,40.01,27.93,27.93,46.61,52.08,55.16,47.07,52.96,21.49,8.47,8.47,9.27,9.27,9.27,,,,,,,,,,7957,4.1064,4.35,1.6472,5.9276
27-11-2020,7958,34.75,27.93,27.93,46.62,52.11,55.16,47.08,52.97,21.49,7.52,7.52,9.26,9.26,9.26,,,,,,,,,,7958,4.1064,4.3384,1.6472,5.9276
27-11-2020,7959,28.86,27.94,27.94,46.63,52.11,55.16,47.08,53,21.52,7.38,7.38,9.24,9.24,9.24,,,,,,,,,,7959,4.0948,4.3384,1.6472,5.9044
27-11-2020,7960,29.77,27.95,27.95,46.64,52.13,55.17,47.1,53,21.52,7.72,7.72,9.21,9.21,9.21,,,,,,,,,,7960,4.0948,4.3384,1.6472,5.9044
27-11-2020,7961,27.02,27.95,27.95,46.67,52.17,55.23,47.1,53.01,21.52,6.78,6.78,9.38,9.38,9.38,,,,,,,,,,7961,4.0948,4.3268,1.6472,5.8928
27-11-2020,7962,40.51,27.95,27.95,46.68,52.17,55.27,47.11,53.02,21.53,6.91,6.91,9.43,9.43,9.43,,,,,,,,,,7962,4.0948,4.3268,1.6472,5.8812
27-11-2020,7963,45.96,27.97,27.97,46.71,52.18,55.28,47.12,53.02,21.53,6.88,6.88,9.44,9.44,9.44,,,,,,,,,,7963,4.0948,4.3152,1.6472,5.8812
27-11-2020,7964,28.01,27.98,27.98,46.71,52.19,55.3,47.13,53.03,21.53,6.84,6.84,9.42,9.42,9.42,,,,,,,,,,7964,4.0832,4.3152,1.6472,5.8696
27-11-2020,7965,29.97,27.98,27.98,46.76,52.22,55.32,47.13,53.03,21.55,6.7,6.7,9.36,9.36,9.36,,,,,,,,,,7965,4.0832,4.3036,1.6472,5.8696
27-11-2020,7966,16.22,27.98,27.98,46.76,52.24,55.35,47.16,53.04,21.55,6.52,6.52,9.14,9.14,9.14,,,,,,,,,,7966,4.0832,4.292,1.6472,5.858
27-11-2020,7967,10.66,27.98,27.98,46.77,52.25,55.44,47.18,53.08,21.56,6.33,6.33,9.17,9.17,9.17,,,,,,,,,,7967,4.0716,4.2688,1.6472,5.858
27-11-2020,7968,9.95,28,28,46.78,52.26,55.46,47.19,53.08,21.57,6.1,6.1,9.06,9.06,9.06,,,,,,,,,,7968,4.0716,4.2456,1.6472,5.858
27-11-2020,7969,9.29,28,28,46.82,52.29,55.46,47.19,53.08,21.57,5.68,5.68,8.73,8.73,8.73,,,,,,,,,,7969,4.0716,4.1992,1.6472,5.858
28-11-2020,7970,11.83,28,28,46.82,52.3,55.47,47.2,53.13,21.58,11.01,11.01,9.71,9.71,9.71,,,,,,,,,,7970,4.0716,4.1992,1.6472,5.858
28-11-2020,7971,11.34,28.02,28.02,46.83,52.32,55.5,47.2,53.14,21.58,10.48,10.48,9.66,9.66,9.66,,,,,,,,,,7971,4.0716,4.1992,1.6472,5.8464
28-11-2020,7972,11.08,28.03,28.03,46.88,52.33,55.52,47.21,53.17,21.59,10.18,10.18,9.62,9.62,9.62,,,,,,,,,,7972,4.0716,4.176,1.6472,5.8348
28-11-2020,7973,10.96,28.04,28.04,46.88,52.35,55.55,47.21,53.17,21.59,10.03,10.03,9.6,9.6,9.6,,,,,,,,,,7973,4.0716,4.1528,1.6472,5.8348
28-11-2020,7974,11.02,28.04,28.04,46.89,52.35,55.62,47.22,53.19,21.6,9.91,9.91,9.59,9.59,9.59,,,,,,,,,,7974,4.06,4.1064,1.6472,5.8232
28-11-2020,7975,11.07,28.04,28.04,46.9,52.35,55.62,47.23,53.19,21.6,9.6,9.6,9.6,9.6,9.6,,,,,,,,,,7975,4.06,4.1064,1.6356,5.8232
28-11-2020,7976,11.23,28.05,28.05,46.95,52.36,55.63,47.27,53.21,21.6,10.18,10.18,9.67,9.67,9.67,,,,,,,,,,7976,4.06,4.1064,1.6356,5.8232
28-11-2020,7977,11.69,28.06,28.06,46.97,52.4,55.64,47.28,53.25,21.61,10.67,10.67,9.75,9.75,9.75,,,,,,,,,,7977,4.06,4.0716,1.6356,5.8232
28-11-2020,7978,11.94,28.08,28.08,46.97,52.4,55.65,47.28,53.28,21.62,11.03,11.03,9.85,9.85,9.85,,,,,,,,,,7978,4.06,4.06,1.6356,5.8232
28-11-2020,7979,14.9,28.1,28.1,47,52.41,55.66,47.29,53.28,21.63,11.23,11.23,10.16,10.16,10.09,,,,,,,,,,7979,4.06,4.06,1.6356,5.8116
28-11-2020,7980,15.39,28.1,28.1,47.02,52.5,55.66,47.29,53.37,21.64,11.26,11.26,10.58,10.58,10.2,,,,,,,,,,7980,4.06,4.06,1.6356,5.8116
28-11-2020,7981,14.87,28.11,28.11,47.04,52.5,55.67,47.3,53.38,21.64,11.24,11.24,10.55,10.55,9.95,,,,,,,,,,7981,4.0484,4.06,1.6356,5.8116
28-11-2020,7982,14.37,28.12,28.12,47.04,52.53,55.68,47.3,53.46,21.64,11.18,11.18,10.36,10.36,9.92,,,,,,,,,,7982,4.0484,4.0252,1.6356,5.8116
28-11-2020,7983,13.63,28.12,28.12,47.04,52.57,55.71,47.3,53.49,21.66,11.15,11.15,10.1,10.1,9.91,,,,,,,,,,7983,4.0484,4.0252,1.6356,5.8
28-11-2020,7984,13.08,28.12,28.12,47.15,52.59,55.73,47.33,53.49,21.67,11.18,11.18,9.98,9.98,9.9,,,,,,,,,,7984,4.0484,4.0136,1.6356,5.8
28-11-2020,7985,13.48,28.12,28.12,47.16,52.61,55.73,47.39,53.51,21.69,11.33,11.33,10.13,10.13,9.9,,,,,,,,,,7985,4.0484,4.002,1.6356,5.7884
28-11-2020,7986,14.88,28.13,28.13,47.21,52.64,55.74,47.4,53.55,21.69,11.67,11.67,10.32,10.32,9.89,,,,,,,,,,7986,4.0484,4.002,1.6356,5.7884
28-11-2020,7987,15.25,28.14,28.14,47.21,52.65,55.74,47.4,53.64,21.69,11.81,11.81,10.44,10.44,9.89,,,,,,,,,,7987,4.0484,3.9904,1.6356,5.7884
28-11-2020,7988,14.91,28.14,28.14,47.23,52.65,55.78,47.4,53.64,21.7,11.75,11.75,10.13,10.13,9.86,,,,,,,,,,7988,4.0484,3.9788,1.6356,5.7884
28-11-2020,7989,12.94,28.14,28.14,47.26,52.66,55.79,47.49,53.64,21.7,11.53,11.53,9.89,9.89,9.81,,,,,,,,,,7989,4.0484,3.9788,1.6356,5.7884
28-11-2020,7990,11.6,28.16,28.16,47.27,52.66,55.85,47.49,53.64,21.7,11.29,11.29,9.76,9.76,9.76,,,,,,,,,,7990,4.0368,3.9672,1.6356,5.7768
28-11-2020,7991,11.5,28.16,28.16,47.29,52.67,55.92,47.5,53.65,21.71,11.16,11.16,9.7,9.7,9.7,,,,,,,,,,7991,4.0368,3.9556,1.6356,5.7768
28-11-2020,7992,11.34,28.16,28.16,47.32,52.67,55.93,47.53,53.67,21.71,10.88,10.88,9.64,9.64,9.64,,,,,,,,,,7992,4.0368,3.944,1.6356,5.7768
28-11-2020,7993,10.98,28.17,28.17,47.33,52.68,55.93,47.56,53.69,21.71,10.43,10.43,9.57,9.57,9.57,,,,,,,,,,7993,4.0368,3.944,1.6356,5.7768
29-11-2020,7994,12.15,28.17,28.17,47.4,52.68,55.94,47.58,53.73,21.71,12.42,12.42,10.36,10.36,9.92,,,,,,,,,,7994,4.0368,3.8976,1.6356,5.7768
29-11-2020,7995,12.04,28.18,28.18,47.4,52.68,55.95,47.65,53.79,21.72,12.3,12.3,10.31,10.31,9.89,,,,,,,,,,7995,4.0368,3.8976,1.6356,5.7768
29-11-2020,7996,12.08,28.18,28.18,47.49,52.69,55.97,47.66,53.8,21.72,12.24,12.24,10.31,10.31,9.87,,,,,,,,,,7996,4.0368,3.8976,1.6356,5.7652
29-11-2020,7997,12.09,28.19,28.19,47.52,52.69,55.98,47.68,53.81,21.72,12.22,12.22,10.35,10.35,9.87,,,,,,,,,,7997,4.0252,3.886,1.6356,5.7652
29-11-2020,7998,12.02,28.19,28.19,47.52,52.7,55.98,47.7,53.83,21.72,12.22,12.22,10.35,10.35,9.89,,,,,,,,,,7998,4.0252,3.8744,1.6356,5.7652
29-11-2020,7999,12.12,28.2,28.2,47.53,52.71,56.03,47.7,53.85,21.72,12.2,12.2,10.51,10.51,9.9,,,,,,,,,,7999,4.0252,3.8744,1.6356,5.7652
29-11-2020,8000,12.27,28.2,28.2,47.57,52.74,56.04,47.71,53.86,21.73,12.3,12.3,10.95,10.95,9.87,,,,,,,,,,8000,4.0252,3.8628,1.6356,5.7652
29-11-2020,8001,12.59,28.22,28.22,47.59,52.74,56.05,47.72,53.86,21.73,12.34,12.34,11,11,9.92,,,,,,,,,,8001,4.0252,3.8628,1.6356,5.7536
29-11-2020,8002,12.94,28.23,28.23,47.59,52.75,56.06,47.73,53.87,21.73,12.53,12.53,11.53,11.53,10.03,,,,,,,,,,8002,4.0252,3.8512,1.6356,5.7536
29-11-2020,8003,14.37,28.23,28.23,47.6,52.76,56.06,47.74,53.88,21.74,12.9,12.9,11.79,11.79,10.13,,,,,,,,,,8003,4.0252,3.8512,1.6356,5.7536
29-11-2020,8004,16.04,28.24,28.24,47.62,52.78,56.06,47.74,53.88,21.75,13.61,13.61,12.14,12.14,10.19,,,,,,,,,,8004,4.0252,3.7932,1.6356,5.7536
29-11-2020,8005,16.59,28.26,28.26,47.65,52.79,56.06,47.75,53.9,21.77,13.88,13.88,12.15,12.15,10.23,,,,,,,,,,8005,4.0136,3.7932,1.6356,5.7536
29-11-2020,8006,16.16,28.29,28.29,47.68,52.82,56.1,47.76,53.91,21.77,13.83,13.83,11.4,11.4,10.24,,,,,,,,,,8006,4.0136,3.7932,1.6356,5.7536
29-11-2020,8007,15.81,28.29,28.29,47.7,52.83,56.11,47.78,53.92,21.8,13.07,13.07,11.25,11.25,10.26,,,,,,,,,,8007,4.0136,3.77,1.6356,5.7536
29-11-2020,8008,16.22,28.29,28.29,47.71,52.85,56.12,47.79,53.93,21.81,13.28,13.28,11.28,11.28,10.28,,,,,,,,,,8008,4.0136,3.7468,1.6356,5.7536
29-11-2020,8009,16.51,28.3,28.3,47.73,52.87,56.12,47.8,53.93,21.82,13.88,13.88,11.46,11.46,10.27,,,,,,,,,,8009,4.0136,3.7352,1.6356,5.742
29-11-2020,8010,17.19,28.3,28.3,47.74,52.9,56.13,47.8,53.94,21.82,14.9,14.9,11.6,11.6,10.27,,,,,,,,,,8010,4.0136,3.7236,1.6356,5.742
29-11-2020,8011,17.94,28.31,28.31,47.74,52.9,56.14,47.84,53.96,21.82,15.24,15.24,11.81,11.81,10.26,,,,,,,,,,8011,4.0136,3.712,1.6356,5.742
29-11-2020,8012,17.38,28.31,28.31,47.74,52.91,56.14,47.85,53.98,21.83,15.07,15.07,11.66,11.66,10.23,,,,,,,,,,8012,4.002,3.712,1.6356,5.742
29-11-2020,8013,16.73,28.31,28.31,47.75,52.92,56.17,47.86,53.98,21.83,14.58,14.58,11.51,11.51,10.19,,,,,,,,,,8013,4.002,3.6888,1.6356,5.7304
29-11-2020,8014,15.03,28.32,28.32,47.75,52.93,56.19,47.86,54,21.84,13.57,13.57,11.26,11.26,10.15,,,,,,,,,,8014,4.002,3.6656,1.6356,5.7304
29-11-2020,8015,15.09,28.32,28.32,47.8,52.94,56.2,47.87,54.01,21.85,12.84,12.84,10.88,10.88,10.12,,,,,,,,,,8015,4.002,3.6656,1.6356,5.7304
29-11-2020,8016,13.42,28.34,28.34,47.82,52.96,56.21,47.87,54.02,21.86,12.53,12.53,10.4,10.4,10.07,,,,,,,,,,8016,4.002,3.6656,1.6356,5.7188
29-11-2020,8017,12.35,28.35,28.35,47.84,52.96,56.25,47.89,54.02,21.87,12.3,12.3,9.98,9.98,9.98,,,,,,,,,,8017,4.002,3.6424,1.6356,5.7188
30-11-2020,8018,12.76,28.36,28.36,47.84,53,56.3,47.9,54.05,21.88,13.05,13.05,9.7,9.7,9.7,,,,,,,,,,8018,4.002,3.6192,1.6356,5.7072
30-11-2020,8019,11.94,28.39,28.39,47.86,53,56.32,47.9,54.07,21.88,11.96,11.96,9.63,9.63,9.63,,,,,,,,,,8019,4.002,3.6192,1.6356,5.7072
30-11-2020,8020,11.73,28.39,28.39,47.86,53.01,56.34,47.9,54.16,21.88,11.43,11.43,9.59,9.59,9.59,,,,,,,,,,8020,3.9904,3.6192,1.6356,5.7072
30-11-2020,8021,11.66,28.41,28.41,47.86,53.02,56.39,47.9,54.16,21.89,11.25,11.25,9.58,9.58,9.58,,,,,,,,,,8021,3.9904,3.6076,1.6356,5.6956
30-11-2020,8022,12.12,28.41,28.41,47.87,53.02,56.4,47.9,54.18,21.89,11.47,11.47,9.62,9.62,9.62,,,,,,,,,,8022,3.9904,3.6076,1.6356,5.6956
30-11-2020,8023,13.18,28.42,28.42,47.91,53.03,56.4,47.91,54.21,21.89,13.02,13.02,9.64,9.64,9.64,,,,,,,,,,8023,3.9904,3.5728,1.6356,5.6956
30-11-2020,8024,14.07,28.44,28.44,47.93,53.03,56.4,47.91,54.21,21.89,13.14,13.14,9.86,9.86,9.86,,,,,,,,,,8024,3.9788,3.5496,1.6356,5.6956
30-11-2020,8025,21.45,28.45,28.45,47.96,53.04,56.43,47.91,54.21,21.9,14.19,14.19,10.63,10.63,10.31,,,,,,,,,,8025,3.9788,3.5264,1.6356,5.684
30-11-2020,8026,43.53,28.47,28.47,47.97,53.08,56.45,47.93,54.22,21.9,15.12,15.12,11.38,11.38,10.45,,,,,,,,,,8026,3.9788,3.5264,1.6356,5.6724
30-11-2020,8027,20.84,28.47,28.47,47.98,53.08,56.48,47.94,54.25,21.9,14.84,14.84,11.79,11.79,10.46,,,,,,,,,,8027,3.9788,3.5032,1.6356,5.6608
30-11-2020,8028,18.84,28.48,28.48,48,53.14,56.48,47.95,54.28,21.91,14.37,14.37,11.86,11.86,10.45,,,,,,,,,,8028,3.9672,3.4916,1.6356,5.6608
30-11-2020,8029,17.74,28.49,28.49,48,53.17,56.51,47.95,54.28,21.91,14.43,14.43,11.7,11.7,10.42,,,,,,,,,,8029,3.9672,3.4916,1.6356,5.6492
30-11-2020,8030,17.27,28.49,28.49,48,53.17,56.51,47.96,54.29,21.91,14.18,14.18,11.64,11.64,10.44,,,,,,,,,,8030,3.9556,3.48,1.624,5.6492
30-11-2020,8031,17.1,28.49,28.49,48.01,53.17,56.51,47.96,54.29,21.92,14.1,14.1,11.63,11.63,10.47,,,,,,,,,,8031,3.9556,3.48,1.624,5.6376
30-11-2020,8032,16.74,28.49,28.49,48.04,53.19,56.52,47.96,54.29,21.93,13.52,13.52,11.63,11.63,10.5,,,,,,,,,,8032,3.9556,3.48,1.624,5.6376
30-11-2020,8033,17.57,28.52,28.52,48.05,53.26,56.52,47.97,54.3,21.94,13.95,13.95,11.63,11.63,10.94,,,,,,,,,,8033,3.944,3.4684,1.624,5.6376
30-11-2020,8034,19.8,28.52,28.52,48.06,53.27,56.54,47.98,54.33,21.94,15.2,15.2,11.31,11.31,10.91,,,,,,,,,,8034,3.944,3.4568,1.624,5.6376
30-11-2020,8035,21.01,28.53,28.53,48.07,53.28,56.54,48,54.33,21.95,15.22,15.22,10.97,10.97,10.68,,,,,,,,,,8035,3.944,3.4452,1.624,5.6376
30-11-2020,8036,18.34,28.53,28.53,48.08,53.28,56.55,48,54.36,21.95,14.56,14.56,10.82,10.82,10.52,,,,,,,,,,8036,3.944,3.422,1.624,5.6376
30-11-2020,8037,16.72,28.53,28.53,48.11,53.29,56.59,48,54.36,21.96,13.65,13.65,10.54,10.54,10.35,,,,,,,,,,8037,3.944,3.4104,1.624,5.626
30-11-2020,8038,14.42,28.54,28.54,48.13,53.37,56.6,48,54.39,21.96,13.34,13.34,10.3,10.3,10.3,,,,,,,,,,8038,3.9208,3.4104,1.624,5.626
30-11-2020,8039,13.45,28.54,28.54,48.13,53.38,56.61,48,54.4,21.96,13.17,13.17,10.21,10.21,10.21,,,,,,,,,,8039,3.9208,3.3988,1.624,5.6144
30-11-2020,8040,13.09,28.55,28.55,48.17,53.44,56.65,48.01,54.4,21.97,13.08,13.08,10.12,10.12,10.12,,,,,,,,,,8040,3.9208,3.3872,1.624,5.6144
30-11-2020,8041,11.53,28.57,28.57,48.17,53.46,56.67,48.02,54.4,21.97,11.81,11.81,9.95,9.95,9.95,,,,,,,,,,8041,3.8976,3.3756,1.624,5.6028
1/12/2020,8042,11.85,28.58,28.58,48.26,53.49,56.69,48.03,54.46,21.97,13.18,13.18,10.15,10.15,10.15,,,,,,,,,,8042,3.8976,3.364,1.624,5.6028
1/12/2020,8043,11.44,28.59,28.59,48.27,53.49,56.7,48.04,54.47,21.97,12.42,12.42,10.03,10.03,10.03,,,,,,,,,,8043,3.8976,3.364,1.624,5.6028
1/12/2020,8044,11.46,28.59,28.59,48.27,53.51,56.72,48.05,54.51,21.97,12.41,12.41,9.96,9.96,9.96,,,,,,,,,,8044,3.8976,3.3524,1.624,5.5912
1/12/2020,8045,11.5,28.6,28.6,48.28,53.55,56.72,48.05,54.52,21.97,12.54,12.54,9.95,9.95,9.95,,,,,,,,,,8045,3.886,3.306,1.624,5.5912
